scenario_label,domain,language_label,role,agent_family,task_id,trial,turn_idx,expected_language,detected_language,drift_cause,after_tool_result,excluded_from_agent_language_correctness,previous_other_role_detected_language,text_snippet,simulation_source
L2 Interaction,airline,TH,user,gpt-5-mini,7,1,8,th,en,transfer_or_system_template,False,False,th,transfer,data/simulations/3-crosslingual/20260419_222935_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_thai
L2 Interaction,airline,TH,user,gpt-5-mini,32,2,18,th,en,transfer_or_system_template,False,False,th,transfer_to_human,data/simulations/3-crosslingual/20260419_222935_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_thai
L2 Interaction,airline,TH,user,gpt-5-mini,44,2,56,th,en,transfer_or_system_template,False,False,th,yes transfer,data/simulations/3-crosslingual/20260419_222935_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_thai
L2 Interaction,airline,TL,user,gpt-5-mini,0,0,7,tl,en,transfer_or_system_template,False,False,tl,transfer,data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,gpt-5-mini,37,0,21,tl,en,transfer_or_system_template,False,False,tl,transfer,data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,gpt-5-mini,42,0,27,tl,en,transfer_or_system_template,False,False,tl,transfer,data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,gpt-5-mini,34,1,16,tl,en,transfer_or_system_template,False,False,tl,transfer — cancel request,data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,gpt-5-mini,41,1,15,tl,en,transfer_or_system_template,False,False,tl,Transfer,data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,gpt-5-mini,7,2,5,tl,en,transfer_or_system_template,False,False,tl,transfer,data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,gpt-5-mini,39,2,25,tl,en,transfer_or_system_template,False,False,tl,"transfer for UDMOP1,XAZ3C0,I6M8JQ,4XGCCM",data/simulations/3-crosslingual/20260420_003625_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,TL,user,qwen3.6-35b-a3b,7,2,9,tl,en,transfer_or_system_template,False,False,tl,"Upgrade muna ang XEHM4B to business first, gamit ang CC ending in 2135, then cancel. After that, proceed with cancellation of 59XX6W. Transfer na.",data/simulations/3-crosslingual/20260517_105425_airline_llm_agent_qwen3.6-35b-a3b_user_simulator_qwen3-235b-a22b-2507_crosslingual_filipino
L2 Interaction,airline,VI,user,gpt-5-mini,7,0,8,vi,es,transfer_or_system_template,False,False,vi,A) yes B) transfer,data/simulations/3-crosslingual/20260419_214157_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_vietnamese
L2 Interaction,airline,VI,user,gpt-5-mini,0,1,13,vi,en,transfer_or_system_template,False,False,vi,transfer,data/simulations/3-crosslingual/20260419_214157_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_vietnamese
L2 Interaction,airline,VI,user,gpt-5-mini,9,1,19,vi,en,transfer_or_system_template,False,False,vi,Chọn option 3 yes transfer You are the most lenient customer service agent I have ever spoken to.,data/simulations/3-crosslingual/20260419_214157_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_vietnamese
L2 Interaction,airline,VI,user,gpt-5-mini,10,1,60,vi,en,transfer_or_system_template,False,False,vi,transfer to human,data/simulations/3-crosslingual/20260419_214157_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_vietnamese
L2 Interaction,airline,VI,user,gpt-5-mini,37,1,24,vi,en,transfer_or_system_template,False,False,vi,transfer,data/simulations/3-crosslingual/20260419_214157_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_vietnamese
L2 Domain,airline,ID,user,gpt-5-mini,10,0,47,id,en,other_or_detector_noise,False,False,id,"ya, credit_card_7434610",data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,12,1,14,id,fr,other_or_detector_noise,False,False,id,cari alternatif,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,15,1,14,id,en,other_or_detector_noise,False,False,id,"ya, gunakan certificate_7473723",data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,21,1,21,id,sw,other_or_detector_noise,False,False,id,1) ya 2) ya 3) ya,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,21,1,38,id,eo,other_or_detector_noise,False,False,id,Cari 26-28.,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,25,1,11,id,sw,other_or_detector_noise,False,False,id,1) Kenakan sisa $76 ke kartu kredit credit_card_3563913. ya,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,22,2,21,id,jv,other_or_detector_noise,False,False,id,"{""payment_id"": ""gift_card_8190333"", ""konfirmasi"": ""ya""}",data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,25,2,11,id,en,other_or_detector_noise,False,False,id,"ya A {""payment_methods"":[{""payment_id"":""gift_card_8516878"",""amount"":128.0},{""payment_id"":""credit_card_3563913"",""amount"":247.0}]}",data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,33,2,16,id,sw,other_or_detector_noise,False,False,id,B — ya,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,gpt-5-mini,34,2,5,id,sw,other_or_detector_noise,False,False,id,user id saya: yara_garcia_1905 ya ya ya ya,data/simulations/4-translated/2026-05-16-13-43-08_airline_id_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,qwen3-235b,27,0,31,id,ms,other_or_detector_noise,False,False,id,"Ya, saya setuju menerima sertifikat senilai $150 untuk digunakan di masa depan. Terima kasih. ###STOP###",data/simulations/4-translated/2026-05-20-21-17-35_translated_airline_trial-3_id_Qwen3-235B-A22B-Instruct-2507-FP8_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,ID,user,qwen3-235b,20,2,17,id,ms,other_or_detector_noise,False,False,id,"Ya, saya setuju.",data/simulations/4-translated/2026-05-20-21-17-35_translated_airline_trial-3_id_Qwen3-235B-A22B-Instruct-2507-FP8_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TH,user,gpt-5-mini,34,1,11,th,en,other_or_detector_noise,False,False,th,ใช่ gift_card_1646646,data/simulations/4-translated/2026-05-16-15-12-02_airline_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TH,user,gpt-5-mini,36,1,7,th,en,other_or_detector_noise,False,False,th,"{""tool"":""flight_booking"",""action"":""retrieve_booking"",""arguments"":{""booking_id"":""EUJUY6"",""user_id"":""lucas_brown_4047""}}",data/simulations/4-translated/2026-05-16-15-12-02_airline_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TH,agent,gpt-5-mini,3,2,10,th,en,other_or_detector_noise,False,False,th,"""ใช่""",data/simulations/4-translated/2026-05-16-15-12-02_airline_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TH,user,gpt-5-mini,33,2,8,th,en,other_or_detector_noise,False,False,th,ใช่ payment_id: gift_card_6941833,data/simulations/4-translated/2026-05-16-15-12-02_airline_th_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TL,user,gpt-5-mini,7,0,8,tl,et,other_or_detector_noise,False,False,tl,suriin,data/simulations/4-translated/2026-05-16-17-08-16_airline_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TL,user,gpt-5-mini,10,0,7,tl,en,other_or_detector_noise,False,False,tl,Hanapin,data/simulations/4-translated/2026-05-16-17-08-16_airline_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TL,user,gpt-5-mini,10,0,34,tl,la,other_or_detector_noise,False,False,tl,"Oo, iproseso",data/simulations/4-translated/2026-05-16-17-08-16_airline_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TL,user,gpt-5-mini,10,0,44,tl,en,other_or_detector_noise,False,False,tl,Hanapin ang business ≤ $1000,data/simulations/4-translated/2026-05-16-17-08-16_airline_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,airline,TL,user,gpt-5-mini,15,0,13,tl,sah,other_or_detector_noise,False,False,tl,"1, oo",data/simulations/4-translated/2026-05-16-17-08-16_airline_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,ID,agent,qwen3-235b,85,2,30,id,ms,other_or_detector_noise,False,False,id,"Baik, Yusuf. Saya telah mencatat permintaan Anda. Jika stok untuk **Jaket Fleece warna merah, ukuran L, ritsleting setengah** tersedia kembali, kami akan menghubungi Anda melalui email: **yusuf.hernandez8836@example.com**. Terima kasih telah menghubungi kami. Semoga harimu menyenangkan!",data/simulations/4-translated/2026-05-20-21-17-35_translated_retail_trial-3_id_Qwen3-235B-A22B-Instruct-2507-FP8_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,TL,agent,gpt-5-mini,39,0,30,tl,en,other_or_detector_noise,False,False,tl,"Handa na nga—dramatic drumroll! 🥁 Bago mo i-click ang “Place order,” i-double-check natin ang mga detalye: - Item: T-Shirt (red v-neck, size L) — Item ID 3234800602 - Item price: $46.66 - Shipping: Free Economy Shipping — $0.00 (7–10 araw) - Shipping address: 157 Oak Street, Suite 258, Phoenix, AZ 85033, USA (na-update na) - Payment: Visa ending in ****7684 - Order total: $46.66 Kung tama lahat, i-click lang ang “Place order” sa checkout. Ako’y mananatili rito at handang tumulong agad kung ma...",data/simulations/4-translated/2026-05-18-10-31-10_translated_retail_trial-3_tl_gpt-5-mini_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,retail,TL,agent,kimi-k2.5,62,0,18,tl,en,other_or_detector_noise,False,False,tl,"Sige po, narito ang kumpirmasyon ng inyong order **#W5061109**: **Mga Item sa Order:** 1. **Makeup Kit** (Brand B, dark skin tone, basic kit size) - $248.85 2. **Wireless Earbuds** (white, 8 hours battery life, IPX4 water resistance) - $256.67 3. **Office Chair** (fabric, blue, adjustable armrest, standard backrest) - $511.24 4. **Bluetooth Speaker** (blue, 20 hours battery life, water resistant) - $302.67 **Kabuuang Presyo:** $1,319.43 **Paraan ng Bayad:** PayPal **Status:** Nakabinbin (Pend...",data/simulations/4-translated/2026-05-23-13-48-12_translated_retail_trial-3_tl_nebius-kimi-k2.5_nebius-Qwen3-235B
L2 Domain,retail,TL,agent,kimi-k2.5,72,0,16,tl,en,other_or_detector_noise,False,False,tl,"Perfect! Salamat po sa kumpirmasyon. I-update ko na po ang inyong order #W5270061. **Summary ng mga changes:** 1. **Address:** 584 Sunset Drive, Washington DC → 159 Hickory Lane, Suite 995, Charlotte, NC 28243 2. **Backpack:** Navy small nylon → Grey medium polyester laptop compartment (+$10.84) 3. **Desk Lamp:** Silver low brightness battery → Black medium brightness AC adapter (-$14.77) 4. **Payment:** Gift card → PayPal **Price difference:** -$3.93 (refund po ito sa inyo) Simulan ko na po...",data/simulations/4-translated/2026-05-23-13-48-12_translated_retail_trial-3_tl_nebius-kimi-k2.5_nebius-Qwen3-235B
L2 Domain,retail,TL,agent,kimi-k2.5,100,0,28,tl,en,other_or_detector_noise,False,False,tl,"Perfect! Narito ang final summary para sa confirmation mo: **Order #W3295833 - Pagbabago ng Items:** **Items na Babaguhin:** 1. **Luggage Set** (item ID: 8926329222) - From: 2-piece, black, softshell - $452.28 - To: 2-piece, red, softshell - $499.29 2. **Skateboard** (item ID: 5312063289) - From: bamboo, 31 inch, graphic - $195.15 - To: bamboo, 34 inch, custom - $217.06 **Hindi magbabago:** - Portable Charger (20000mAh, Wireless, blue) - $109.27 **Payment Details:** - Dagdag na bayad: $68.92...",data/simulations/4-translated/2026-05-23-13-48-12_translated_retail_trial-3_tl_nebius-kimi-k2.5_nebius-Qwen3-235B
L2 Domain,retail,TL,agent,kimi-k2.5,27,1,23,tl,en,other_or_detector_noise,False,False,tl,"Nakuha ko na, Isabella! Gusto mong: 1. **Ibalik**: Garden Hose at Backpack 2. **Palitan**: Hiking Boots (size 12, leather, not waterproof) → Hiking Boots na waterproof Tingnan ko muna kung may available na waterproof variant ng Hiking Boots. Sandali lang.",data/simulations/4-translated/2026-05-23-13-48-12_translated_retail_trial-3_tl_nebius-kimi-k2.5_nebius-Qwen3-235B
L2 Domain,retail,TL,agent,kimi-k2.5,70,1,17,tl,en,other_or_detector_noise,False,False,tl,"Sige, diretso na tayo! **Exchange Details:** - **From:** Red, Size S, Low Ventilation - $197.33 - **To:** Blue, Size M, High Ventilation - $219.88 - **Kailangan mong bayaran:** **$22.55** (dahil mas mahal ang bagong helmet) Para sa payment ng $22.55, pwede mong gamitin ang: - Credit card mo (Visa ending in 7312) **Kumpirmahin mo lang:** 1. Gusto mong i-exchange ang helmet sa **Blue, Size M, High Ventilation** 2. Babayaran mo ang $22.55 gamit ang credit card mo 3. Order ID: #W3947049 **Oo** ba...",data/simulations/4-translated/2026-05-23-13-48-12_translated_retail_trial-3_tl_nebius-kimi-k2.5_nebius-Qwen3-235B
L2 Domain,retail,TL,agent,kimi-k2.5,19,2,16,tl,en,other_or_detector_noise,False,False,tl,"Perfect! Para kumpirmahin ang detalye bago ko gawin ang aksyon: **Order #W2890441 (naihatid na)** **1. Return Water Bottle:** - Item: Water Bottle (1000ml, stainless steel, blue) - Refund: $54.04 **2. Exchange Office Chair:** - From: Office Chair (leather, blue, none armrest, high-back) - $499.28 - To: Office Chair (leather, blue, none armrest, standard backrest) - $471.82 - Refund difference: $27.46 **Kabuuang refund: $81.50** Ang refund ay mapupunta sa iyong credit card (Mastercard ending i...",data/simulations/4-translated/2026-05-23-13-48-12_translated_retail_trial-3_tl_nebius-kimi-k2.5_nebius-Qwen3-235B
L2 Domain,retail,TL,agent,kimi-k2.5,37,2,26,tl,en,other_or_detector_noise,False,False,tl,"Perfect! Ipapatupad ko na ang mga pagbabago. Narito ang summary: **Mga Item na Babaguhin:** 1. Action Camera: 4K, waterproof, silver → 4K, waterproof, black ($466.75) 2. Desk Lamp: silver, low brightness, battery → black, medium brightness, AC adapter ($135.24) 3. T-Shirt: black, XXL, cotton, crew neck → red, XXL, cotton, crew neck ($46.85) **Mananatiling Item:** - Patio Umbrella: 6 ft, green, olefin, auto tilt ($288.82) - Backpack: green, small, polyester, camera compartment ($193.38) **Bago...",data/simulations/4-translated/2026-05-23-13-48-12_translated_retail_trial-3_tl_nebius-kimi-k2.5_nebius-Qwen3-235B
L2 Domain,retail,TL,agent,kimi-k2.5,76,2,20,tl,en,other_or_detector_noise,False,False,tl,"Sige, titingnan ko muna kung available ang skateboard na gusto mong variant (maple material, 34 inch, may graphic).",data/simulations/4-translated/2026-05-23-13-48-12_translated_retail_trial-3_tl_nebius-kimi-k2.5_nebius-Qwen3-235B
L2 Domain,retail,TL,agent,kimi-k2.5,98,2,19,tl,en,other_or_detector_noise,False,False,tl,"Perfect, Sofia! Bago ko iproseso ang lahat, kailangan ko munang kumpirmahin ang lahat ng detalye: --- ## **EXCHANGE #1: Order #W3916020** **Items na ipapalit:** - Bicycle (medium frame, green, road) → Large frame, red, mountain bike - Jigsaw Puzzle (500 pieces, art, intermediate) → 1500 pieces, animals, intermediate **Refund:** $20.55 (sa Visa ending in 6791) --- ## **EXCHANGE #2: Order #W4689314** **Item na ipapalit:** - Digital Camera (24MP, 3x zoom, SD card) → 20MP, 3x zoom, SD card **Refu...",data/simulations/4-translated/2026-05-23-13-48-12_translated_retail_trial-3_tl_nebius-kimi-k2.5_nebius-Qwen3-235B
L2 Domain,retail,TL,agent,kimi-k2.5,103,2,20,tl,en,other_or_detector_noise,False,False,tl,"Perfect! Narito ang final summary ng lahat ng gagawin natin: --- **🔴 RETURN REQUESTS:** **Order #W6239298** (Naihatid na) - Return: Bookshelf (glass, black, 5 ft) - $463.04 - Return: Jigsaw Puzzle (2000 pieces, art theme) - $46.99 - **Total refund: $510.03** → credit card ending in 1276 - Status will change to: ""humiling ng pagbabalik"" **Order #W9218746** (Naihatid na) - Return: Backpack (black, small, nylon, laptop compartment) - $200.38 - **Refund: $200.38** → credit card ending in 1276 - S...",data/simulations/4-translated/2026-05-23-13-48-12_translated_retail_trial-3_tl_nebius-kimi-k2.5_nebius-Qwen3-235B
L2 Domain,retail,TL,agent,qwen3-235b,5,2,22,tl,en,other_or_detector_noise,False,False,tl,"Maaari mo po ba kong sabihan kung aling bagong opsyon ang gusto mong palitan para sa iyong desk lamp? Narito ang listahan ng available na mga opsyon: - Kulay puti, high brightness, USB power source (Item ID: 9083642334, Presyo: $164.28) - Kulay black, high brightness, AC adapter (Item ID: 7624783998, Presyo: $154.17) - Kulay black, medium brightness, USB power source (Item ID: 6805564527, Presyo: $158.41) - Kulay silver, medium brightness, USB power source (Item ID: 5370728469, Presyo: $164.9...",data/simulations/4-translated/2026-05-20-21-17-35_translated_retail_trial-3_tl_Qwen3-235B-A22B-Instruct-2507-FP8_Qwen3-235B-A22B-Instruct-2507-FP8
L2 Domain,telecom,TH,agent,qwen3-235b,[mms_issue]bad_network_preference|break_app_both_permissions[PERSONA:Easy],0,26,th,zh,other_or_detector_noise,False,False,th,好的，我在这里等待您的测试结果。请尝试发送MMS消息，如果问题解决或仍有问题，请随时告诉我，我将继续协助您。,data/simulations/4-translated/2026-05-23-11-47-07_translated_telecom_trial-3_th_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user
L2 Domain,telecom,TH,agent,qwen3-235b,[mms_issue]bad_network_preference|break_app_both_permissions[PERSONA:Easy],0,46,th,zh,other_or_detector_noise,False,False,th,好的，我在这里等待您的测试结果。请尝试发送MMS消息，如果问题解决或仍有问题，请随时告诉我，我将继续协助您。,data/simulations/4-translated/2026-05-23-11-47-07_translated_telecom_trial-3_th_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user
L2 Domain,telecom,TH,agent,qwen3-235b,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],2,20,th,en,other_or_detector_noise,False,False,th,"<tool_call> {""name"": ""check_sim_status""} </tool_call>",data/simulations/4-translated/2026-05-23-11-47-07_translated_telecom_trial-3_th_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user
L2 Domain,telecom,TH,agent,qwen3-235b,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],2,34,th,en,other_or_detector_noise,False,False,th,"<tool_call> {""name"": ""check_apn_settings""} </tool_call>",data/simulations/4-translated/2026-05-23-11-47-07_translated_telecom_trial-3_th_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user
L2 Domain,telecom,TH,agent,qwen3-235b,[mms_issue]airplane_mode_on|bad_network_preference|bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_disabled_off[PERSONA:Hard],2,58,th,en,other_or_detector_noise,False,False,th,"<tool_call> {""name"": ""check_wifi_calling_status""} </tool_call>",data/simulations/4-translated/2026-05-23-11-47-07_translated_telecom_trial-3_th_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user
L2 Domain,telecom,TH,agent,qwen3-235b,[service_issue]lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],1,46,th,zh,other_or_detector_noise,False,False,th,好的，我正在等待您关闭飞行模式后的反馈。请在关闭飞行模式后告知我结果，我会根据情况进一步协助您。,data/simulations/4-translated/2026-05-23-11-47-07_translated_telecom_trial-3_th_Qwen3-235B-A22B-Instruct-2507_vertex_agent_vertex_user
L2 Interaction,airline,ID,user,gpt-5-mini,6,0,13,id,en,other_or_detector_noise,False,False,id,yes_charge_168,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,8,0,13,id,en,other_or_detector_noise,False,False,id,"yes, gunakan certificate_8045380",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,16,0,11,id,en,other_or_detector_noise,False,False,id,Reservation ID: M05KNL yes,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,10,0,27,id,tr,other_or_detector_noise,False,False,id,"ya, B",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,25,0,15,id,en,other_or_detector_noise,False,False,id,use_certificate,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,22,0,11,id,en,other_or_detector_noise,False,False,id,pick_reservation_id: UM3OG5 confirm_dob: yes choose_payment_id: gift_card_8190333 confirm_baggage: yes,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,21,0,23,id,en,other_or_detector_noise,False,False,id,"1, yes",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,40,0,5,id,ca,other_or_detector_noise,False,False,id,ambil,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,34,0,11,id,en,other_or_detector_noise,False,False,id,"{""outbound"":""HAT072"",""payment_method"":""gift_card_1646646"",""confirm"":""yes""}",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,33,0,5,id,en,other_or_detector_noise,False,False,id,yes payment_id: cc_visa_7890,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,35,0,27,id,en,other_or_detector_noise,False,False,id,"{ ""payment_id"": ""credit_card_9074831"", ""confirm"": ""ya"" }",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,8,1,7,id,en,other_or_detector_noise,False,False,id,- confirm_search_previous_reservation: yes - confirm_sophia_dob: yes - choose_certificate: certificate_8045380,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,5,1,17,id,ro,other_or_detector_noise,False,False,id,bukti_gold,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,10,1,19,id,en,other_or_detector_noise,False,False,id,yes credit_card_7434610 only_if_under_1000,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,12,1,7,id,en,other_or_detector_noise,False,False,id,"yes, credit_card_4938634",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,7,1,10,id,en,other_or_detector_noise,False,False,id,"yes, health",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,7,1,27,id,en,other_or_detector_noise,False,False,id,"yes, change of plan",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,7,1,35,id,en,other_or_detector_noise,False,False,id,"yes, change of plan",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,15,1,23,id,en,other_or_detector_noise,False,False,id,"yes, payment_id gift_card_8887175",data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
L2 Interaction,airline,ID,user,gpt-5-mini,25,1,15,id,en,other_or_detector_noise,False,False,id,yes - option1,data/simulations/3-crosslingual/20260419_231438_airline_llm_agent_gpt-5-mini_user_simulator_qwen3-235b-a22b-2507_crosslingual_indonesian
